transaction_id;material_cost;insurance_cost
7ba84a21-6ea9-4c3e-a8fd-13aaf10442b0;60072;21639
d0b7380b-b687-4a9b-971f-e0a055640f85;55985;29338
d87f1792-127a-4594-997f-3ac49fe76db6;38048;26815
b8627ed2-5d14-4c69-b278-e3c4a66d351c;57500;26738
c0da5d65-500a-440b-9cac-b95fba62f8a3;42141;21251
9ccc15cb-4ce4-41c8-89df-b925434615b8;57078;13271
7a3a4538-cdd4-4db4-a32c-a56049b45f20;62860;14834
5929160a-ee21-4d64-b66f-a220cb42a18f;64302;24501
2f29c6d6-cb9e-49f8-a89e-1101a77d7a39;63866;21615
faf4dbbb-391b-4b6b-be4f-0885f682d829;55586;26184
55988e23-09bc-407c-9937-b24e9d0e4767;31709;26953
d5614252-18a0-4b89-bcd8-9533b544aab8;31320;26216
bc29c5f8-d415-473e-96a0-7eb43de79e2b;65402;21526
bb23da92-597d-41e6-81ba-84ebd11fab43;37608;14872
11e036e9-d387-4561-bfdb-6d6ad6790836;32079;14318
552138c6-daaf-46ef-a82c-2bc1508ba0d0;66262;10644
628373c7-e54f-4516-9ed1-6b9d2d053363;53415;27729
c99b6f44-d1bb-41e1-874c-faf4422b059d;36234;25227
e9ec6ec0-cd34-45b5-823a-b3997218ea26;39540;18591
ebdb8014-aa0c-480b-841b-45e53cc00c57;45754;18113
d33bffb1-7d68-459b-af06-291657073ea6;61270;17346
be9f7b79-6c5b-458a-a5fc-3824222000e5;44455;12884
76904e59-234c-4f99-9c9a-28dc247abe0f;43255;25582
5f6aa2f3-c326-40f1-8521-2f8d239d813b;53241;13758
61601faa-b430-480a-b1f1-1523a8c22646;59482;21542
570c2a66-9413-49d0-a7d2-d7a5bcb9218a;38052;16044
b0452b03-68d9-409f-af51-a0695cac0d46;48195;12709
f059d1a2-3003-4aa6-8923-45332d645cdc;40149;10733
ddea8a99-fac7-4864-91fd-bb88da146524;52318;15645
dcd7bda7-5abb-4a24-938e-89d6b9a38ebc;52084;13426
d5a35221-c5cc-4efb-94cb-50549be284fe;53040;19656
e3c9acd8-2d1f-4fb6-8aba-53b64f2fe195;63386;10561
37a852a5-a188-43bf-b2b0-011eeaaeebf0;39728;29333
deb2f317-f381-454f-afbb-388399e01b11;45348;17903
9cc74204-43ef-43eb-9673-ef98f4b904b4;62725;15398
01e63304-27e6-4a16-aeea-d691278ff60f;32173;24112
f79ddf97-5a39-4b83-9f08-ce8169f64dcc;62818;12629
9eb42c62-655d-4eb5-a984-c123a1eb0f84;44425;26912
6f550316-da05-41e0-b3ad-50cf86dd8329;36626;26507
25e59635-f7eb-4dba-8919-f80ae96c5123;41150;10198
32d953fe-2736-45cb-a1cf-a09da7230155;30693;14508
3461f145-614c-460f-8539-8013018d8676;31428;23891
b8036201-5e0e-4364-931b-8015a2d8de1b;69558;20253
14050f43-b138-47a7-b045-ed5b5f35b1d8;67392;14038
e7ecc49c-63ac-4fa6-8ad0-4e9411fb8d24;51842;18209
26f4e10f-c6a1-4013-a306-8cf1322c94e4;38431;12351
90cd4969-d47a-4520-98ec-03e6333a3611;55992;14424
fb6021f4-f1c6-4c72-a2db-e8b013a7af82;50088;26840
42230236-20ab-4e0a-9a80-027ebcfbc696;62569;27693
d0df738d-fa0d-4de4-91b3-528378b06515;30887;15433
bff3e4b9-ec86-4293-9263-8fd3f8acde78;47601;16894
620eff08-5529-4878-b310-89f2d7b861cf;65783;15320
f0ba31fc-b82e-41fd-84b7-0128829462f8;56550;25206
2bc5640f-1d3e-48a6-96a1-223c753394a6;33490;19415
a785de47-fd7c-443f-978a-654019c95cdf;57787;20977
e3aa8626-099b-413c-88b9-7b344457fe8c;43644;11803
ad6ec7fa-d688-4132-8bee-2637668b192d;60546;21049
de84db69-0af1-4a7b-8336-8ca7d8012db4;40168;29311
6aa15268-1d86-45dd-8ed8-452145402a69;34893;24963
923c6a0a-843a-4aa9-ae23-dc50f10ee8b9;46271;24885
5318d481-cc90-40a8-a006-b8b649ae67a5;54496;21290
5c678162-1e6c-4e3d-9cfd-4d5e36ed2567;35409;15871
fec154c0-57e6-4808-88db-a7ffcce424d6;68034;26662
139127e8-c1b5-4307-8ea3-65dffaaa1a7a;37095;11136
27382514-9225-45d2-a8d9-ada2a3b46e83;63860;21829
09856745-8615-4daf-b902-0b6bd2f798cf;43334;12686
b7c4e35e-a9ee-474d-907c-d3ca5bb4ef3a;68149;29265
729453c2-2bfc-4b1a-9176-8114e2c3862a;62349;17267
f3df75e8-7865-43a1-afe0-3956c76f922d;66888;11702
76718895-6e88-4920-9d01-f3e68345d062;39449;21779
775c41e7-a88b-477c-b2c7-47b5a03efec9;44603;27154
aca44469-5e47-41f5-91ac-b04b34a7647d;61448;28701
69b278aa-5fe3-4f89-bebd-55582e2ee81c;46051;26578
84319b65-4d88-4925-bb05-ca1ffcac308d;61286;16296
2486a0a5-886e-4643-b65a-a748f8400741;68745;17867
5b5531a7-67d5-486d-b1f1-7583d312d9a8;38496;12236
79adf4f0-ae44-4bc3-a0d6-47a0bc4e7aab;65855;10572
9b2969cb-5f92-419b-a4db-870907e102fd;45332;29087
8a239106-1824-439f-9714-03277ae29b08;52243;20433
07f171a1-4eff-4300-95a8-e053afbf43a6;58415;26886
4e8631cc-7194-4f59-9b63-9d8d40ebc528;56644;25516
ded16825-c4e5-437f-a707-02b6dee17f96;55826;19353
981d759d-f868-4de0-91f9-4579868c4e63;45385;21431
12fb9b80-1f4b-4fc6-b3fd-3ea42ecb1608;53400;13007
7e7010d8-7a6a-4ffe-94eb-0c3c59843150;59753;24063
f6bf6194-c8bc-4592-8caa-9e9e7895d22c;58874;13333
599d1b38-d860-43f5-9a3c-1d143d299b3e;69695;14435
c830c693-c943-4443-865a-78b4d6242c11;36834;29232
7a099b0b-edb6-4701-bd51-2ca409eb7658;66583;18188
5d8bbfc6-1d06-4edf-ae3f-a2a60d00758f;38649;14408
18f87f5c-3cd2-45a0-a04a-78861774cfa0;35448;10139
8a17f8d1-5ba0-4717-8665-cb5a4de43210;45850;21044
d3ee882c-b424-4cf3-8597-afd627927aaf;32539;13069
5de9ad3d-3ea4-44fd-8f10-ff7b806978c0;56511;18623
8f42a748-c10c-49b4-ad03-8f172b3cc7eb;68099;22511
5f0704e0-9a69-4495-962b-182f22a0beb4;47618;18621
9b040f70-ffb3-4e26-9f16-5ff938790c33;69111;10404
deb835fe-93db-4f38-abee-9c2002438301;64959;13076
3c866573-6c74-4ebc-9c9b-5bac5729e5e0;65446;12183
7e4ca937-2b29-4c6d-bbef-bac7465ead40;52157;22659
b41e1fdd-6bff-4e89-adf9-2e99d89ddbe4;45493;25002
749d7ff5-28ca-4e8a-ad73-6bfa07ed5ffc;63034;22267
d70de281-72bf-4db7-9368-03ef3ac212e8;41038;26073
b4b791bc-d2de-4635-bd09-a100b60e5c78;55623;17377
557916f4-8647-47b0-bcbc-f35107f1888c;37057;15517
bc54afad-e84b-458a-81fc-ec2ece6611f0;38074;20934
31a4af27-1727-479d-bee4-363fad091cd1;34524;17002
a29f5ec1-6005-4857-8fef-118968288b8c;62840;10589
1f9b3403-b6d4-4f36-a72f-2ccfa7f19176;47215;29056
40a779bd-77bf-4b65-90a1-4a20aaeec8c2;43788;25815
bc02cf08-e3b4-4c0d-a574-45835315466f;46425;10094
c0ae0da4-3465-42e5-915d-bd6b85483ab6;37789;14886
8785bb08-13a7-4484-9556-c0e569295d45;49733;14250
c3261516-3088-4835-85e9-c72adcba7795;57275;19500
12027d10-31c2-4955-a4b4-282e1a73141c;34572;23300
abd26349-662e-43ea-8f00-314b8e0b152e;55855;13569
3ebadf57-b824-454d-806c-f5b19b6972e1;38504;16087
004737b4-c358-4dc2-9d0e-4b18fb78061b;40081;12348
eb6b35cc-c492-4e19-ae90-8d8d05395245;33701;10704
56161570-aadd-4452-8035-8a798aee3c80;51884;18308
f9542c96-d794-409e-9436-8f615401a5f8;67634;22932
97c73112-99d2-45e7-87d3-3561ccf7002b;34470;21625
13a4b785-ace2-4faf-ad64-7016f4798b33;51980;13343
d29db3a8-8298-4876-9f89-cebf1849c8ff;65488;13806
7b97c8a0-dd69-42d7-b5fc-8563e28941eb;39714;19519
66d387da-d432-459b-bd39-0766bf1c8f83;54099;20904
71f9aff8-bb7e-47e5-8393-047124323c69;53494;23503
26800951-bdff-466f-8a93-9f5ef5717aa5;44997;25940
e4712dbc-ffab-47ad-ab2d-0a6f324d14ea;34081;19409
b0656d8a-883a-4cb1-b4d5-fe85440427d0;65051;10099
38d4c2bf-045e-4165-8aa1-74fc9739e3df;48506;20411
89485ef9-26ab-4654-9686-73abf44aaa5f;42162;26191
f0b32a84-9ba2-4b3e-9279-fa4e2ead160c;58849;21509
2839bfbb-6ac8-4c89-a713-a0b052e71efb;56372;21696
145bdeca-901a-442e-a119-d888d670b430;64707;22451
5587a9e7-0c1c-4ad3-ae06-de618ce3634d;35567;14040
f3b8fa8d-e3e7-4993-85a4-a53606f432aa;50090;23733
ac78fd51-a9a7-4d34-8555-06a5821ff71a;37403;15365
501f498e-1d62-4bfd-9178-7e10bb6e3ab8;61496;10015
e5f0a450-a8b9-4447-9a3f-333726dcc300;33659;29635
88c6427f-ef68-48a3-9b26-2666ead65314;57546;19426
7f9abb1e-e582-460d-a03b-505b32c6ef72;37341;14622
225b0425-785f-4409-9c81-04275343cb79;33695;18802
9f3d55ed-af23-48e4-b845-7bcc5e492eb1;61193;12421
768be061-1a18-42d4-bf87-505dc5d4bfc7;56156;22385
c7ecc0bc-a27c-47a5-8ed8-4d020e19523d;59955;23473
6f1531ec-2eec-43dd-aa4d-2a4ccca094a0;64269;23864
35e07132-4f4c-4017-b909-186d0772cd71;60973;23940
a876f7c0-61fd-4ef2-a5c0-90000fa43e0b;46169;15617
49764440-c095-4533-a64e-d36882669bec;61227;11946
368e1bf1-5dce-4389-947a-024c7c5fea8c;54912;26020
104841c9-888d-447d-9bc3-93715ec817ad;41614;18337
eb01ba88-6825-4b65-957b-d271ba52ac2e;68917;12481
e73bb5f6-0e52-474b-877c-6bb0c6a9c0e6;56260;14772
833095d1-d17f-4eeb-9a7a-c4fa39d09f84;44681;25679
fe764406-e5c9-4f4d-8434-f348182e5e82;51098;11222
0f26796c-d2a8-4617-93a6-8c77551274d3;64301;15140
948b591a-58a7-4f6c-8ff7-05a455b75c1a;44579;25374
8d27a788-fae6-414c-85bc-83115abad886;54204;13186
fab996be-0cbb-4167-a6ef-4c39880385e3;68837;19806
00ae15b2-9318-4d6e-82a5-9dc45739f34f;49999;15634
fa419401-87f4-4262-ad99-94e32b081be9;48049;22412
2e08be89-5015-415e-893f-001a8fed9351;34251;14488
155e410a-d1ca-40c5-826a-ede7e9627d27;58516;18669
62b42538-18f2-4376-9484-eda5ce033405;44762;17232
16420558-bd9b-4580-b791-1d3412c02fe5;64805;25381
faab9ace-d2ef-49da-9feb-78795bba8b0d;41883;16910
91b1c651-1f2a-4e2b-a1c3-77930280e345;53670;19859
3674d64b-d406-4df8-b28b-19c647581b15;46916;24191
aa9208b9-dbd4-4013-bd12-8b43e43f9722;54892;28393
ad0b6bb4-0b88-452f-8645-3b92f0e38eb1;58912;16798
1f241916-e6a7-4cd8-a35b-3b0f133f66ff;49731;10812
0310d2a5-b40f-4ee5-b9a7-f12aeadb75ff;49203;25920
9815cc18-8a99-4cc8-8be3-90a7ef700b0d;59744;16009
5a704fef-a5aa-485d-8c4b-5736e36f77c3;60853;19795
acfb9a20-d0b0-4c35-ac65-7c717e8edd54;52251;18696
c1ee0120-a000-411b-8f05-2f81ddba287a;41560;22567
08ddb019-e831-49a9-8faa-959462461d6c;36599;19991
49d51e2d-f9cd-4e5f-a6d3-0ae63d016b6c;60995;22317
7cfc47c2-86a2-4c90-bb65-171319c209ce;34895;11575
0199cf2b-4dfa-4d98-a02f-8f493e9e5a8d;45728;19208
b004f5af-aecb-44af-a67d-77fa51bfdae8;34749;14282
161d2845-bc0e-4a7a-a941-ab96b26c0046;46841;25997
e46e7130-86b8-48b1-96d6-3688846eb837;55558;26819
f1c86cbe-444f-4a26-8143-49eb7a48d356;67159;25109
1564bd45-0998-46a0-8207-1ba46cc704dd;56983;17471
ffa90adf-608b-4318-8dc2-9e1686273817;55135;25512
6c6c053c-72d3-4428-b6cd-ac22643c0acf;64979;14703
32bfb63c-508b-4807-8234-3a72eca5a8ba;39045;18543
4df38570-aed6-4402-86bd-b97d8b6e7711;55627;10944
74b636ad-9977-41ff-883e-090c711f7569;37294;16592
c1598405-4fe6-427c-a4ba-1fbe4aa9420a;37991;17474
5a135a92-de08-4a22-a75d-0ed5aa8219ea;67971;14149
b8125381-3948-4778-a876-a71df6a57045;60902;25426
afc694b0-57e0-4507-8410-297d4e8cf97f;63294;18829
8c387e81-4dbb-4fbc-9277-e6eff7f09a4d;57165;13444
7f85add9-adb2-409b-a6af-7354842e1c15;56512;21343
94e1197b-39eb-4d8c-9f17-78107790ab21;62440;20453
bc01ab48-d532-4af8-b7bb-6662f4546388;59188;18162
c1bdae1b-83f0-4934-9af8-c231af78bcb6;36777;25598
c2743b59-2d2f-4e27-b868-673fb68241ee;65442;11784
61768563-a16c-47c3-be31-597636f34b6e;35823;15632
650a8ddc-0a5a-4fc3-922b-175f8f596341;45025;22838
f8c577ac-b051-4cf6-8c42-f840cc0e886c;44061;25090
5a432e7c-0caf-4fec-aa1f-ce87db2a5dbe;36450;27476
1ab5be55-e945-4233-bd19-1325faf8a925;35683;13563
88bc61a8-6f32-46e7-8aad-bda2f1d5bff5;65963;10645
6f2d0757-aa4b-44cf-9b4b-67f629e9ecbf;69017;20187
abe6aaa3-3709-4c57-80af-fba57893883a;33939;27951
8dbd2f01-f5f3-4d2d-afe7-cbcec597edae;54213;21152
2b839180-86d4-4e94-8cd9-a8070e4af75f;64452;16945
ad9bcc14-6782-44e3-9111-8d3b7d675bf9;65796;15705
06785810-261d-4ecf-b7f9-1685a405d059;67941;20791
38ff40ba-35bb-4764-b911-7698d1ebba21;58984;29880
c9ba77b6-b0cb-4f02-a853-a57ac9a9056e;66056;17475
a1df2b9a-16bc-49e7-a3ca-9bd8a98d3716;43631;29323
8696eb7c-4f41-4bed-afeb-3cbd05373d0a;63741;21355
21c9e1f7-a108-4246-819e-1426f7683584;45793;21165
ee523c03-89e6-451d-a346-aea3deb077a9;31981;14521
87a7a576-0c98-4456-a628-45cbcb7a6861;39329;25019
0ec41cb1-0ad8-4422-85fc-073113f4e242;39341;21434
93e14600-df47-48d7-8fd3-abdf6acb6561;35274;17266
3dc0feb1-759b-4fc4-8afe-cd3b2417245f;55028;28300
38c18409-8a81-48a2-adc6-634a219d9f38;60997;21139
43aeb110-ab7a-496c-80e8-423e61bf0baa;58650;29143
827da4fc-a30b-487a-a0e0-69135ad4a104;39705;17685
137e1e0b-c04a-4893-bbc2-d6c027d496b6;59068;11426
f32de276-06d9-461a-bb33-7b90a62b2c39;56327;15377
1c1c8001-a6cb-49b5-a25b-0085bbb58540;44074;14811
b0455112-1eef-4909-8afa-e5deb0f80de6;62000;24888
6ab85232-d09b-482b-abfc-089e21c9a70c;54340;17691
1996d27f-587b-4734-bbdf-62f14c4afa13;48186;10734
aff44ec1-5cb7-40a4-b253-f335d1dc3375;39277;19253
4258bb41-9c3d-4ceb-9ca9-1fae0e9cdf04;35473;25470
de527466-4eda-4c62-82fc-f245f964d1e6;52119;13563
d9d841c7-863c-4294-8f53-d000a779020e;69388;13430
5c4947e8-4e49-4e73-9e78-2a64010ac40b;41653;14174
30b05a9f-4609-4df8-8ca8-579027b658ab;59003;21001
8bdff446-bfa3-4045-b937-f600dacfe655;30430;29387
1a576db2-18ea-4dba-8efd-20d0fddc958b;49499;16531
88c11ea3-2855-40a8-bfa6-afc67c6cbc44;41368;12869
e8812f08-ab59-457e-90ba-6f2cbb8f653d;55140;23285
63c55567-dae1-4d55-b08b-6f18af50922d;32030;13552
88fb500f-aa03-4a20-8c4b-22341a306bca;52782;22720
832e3521-12f8-424c-9fe7-e7b0a08bcbc7;32302;23928
29c757ef-aed5-4735-a6b5-4ac70acbc319;51027;28328
b693bb28-7938-4edd-bf73-59a1044f227c;57367;17455
801af919-b82c-4396-8fd2-44514820eacf;37040;13693
83f8bd58-13ef-44a8-a4b3-4c1e52172caf;36182;16315
0200b0a2-1bf4-4c4d-9a52-16b5b10613b7;59090;27388
6144a1ab-9d71-4e45-822a-dbd0dff3b899;38688;12745
02f2d34b-6d7d-4536-8c1f-f6c676cd647a;33193;17986
21146252-4efd-4c92-92fc-70f9418141f5;36924;26607
3af107b8-1740-48d7-82ce-5b842e5c9092;46578;17584
588048df-8cdf-445e-8f3b-a6ce3d42a808;35610;28526
a569e9b7-f7bb-4815-8429-4fc18ba2d57f;35031;22527
23f1e622-a066-445f-a4da-c8de57b41c47;64110;12088
428aa480-9b34-4848-a4a5-09bc7a1bd074;33767;25795
5a0b4e28-1646-4849-b5df-1aa21d66e4cd;65458;14830
56c47185-563d-45aa-8195-7448ade9bbfd;68686;11203
c4449936-159a-4740-8bdb-574011c6b501;55455;24423
6c69548f-7727-4c1c-85e9-85408b706a0f;54223;28990
9b3acfd1-0e0b-405f-95bd-4794ab91271b;31466;13163
391e0323-bb17-47d7-9801-323c32ca9356;47872;12066
069fe436-ff30-475a-9b99-85aaa1e946e3;53139;16122
2c4b995f-36d5-40b3-abaf-45c76d37b0a5;30979;23611
1fa59091-502a-4d4d-96fa-3f7a0cbfaef7;61004;22244
38de1cbb-c3ea-43ec-bf16-cdce2d6efcb4;48174;20744
2da57dd3-c54f-4dad-b458-acc516cb5fc9;45005;29066
07a1478b-bcab-423d-9d5d-085df392fb0c;61252;13590
ec309976-4f15-4316-bd04-856c7e4683f7;66323;24135
1a218cfe-8003-49a5-8f89-fb1d83180155;56151;12722
3a04fbfe-2f01-4918-b98c-e5291b1724bd;67213;26743
6da0e060-2322-42af-a7cb-309e760cc7c5;53788;20495
b2747f8c-fee2-47f4-9f52-ed5200c8748b;64101;21407
902eec2b-96bd-4925-821e-30726bac4b7f;35073;26657
5a7c727b-a255-47eb-83c9-ec694b426896;52229;24425
33419be2-ce16-4309-866c-6bdcf607e4fa;49662;28382
3dfafcf5-5214-4c6f-bcf8-a20e320d1d85;36455;26862
771dcbac-ae81-46b9-8068-fba24956b5eb;55470;29985
6b8019f1-7f78-4673-95ba-e0f21ef8dd5a;35182;19683
3e34a188-c71b-4746-b323-0ed5bdd10099;37067;27708
568cdd51-bc74-48e7-8d3f-0f262d80a314;45938;12050
cb3e9920-bf99-4cf0-873d-988f6c343f05;33332;25611
3b37559d-38f8-4dfe-9022-04ea4b3274c1;49408;20554
288f7193-1118-4a3b-8bb8-9f5b368ba96d;35197;27246
eca10ad1-1442-4532-9831-b16f932e43a4;53714;11190
8eedcf30-bd6d-4685-b4c2-3dea4cc83997;32338;28294
474b4de5-2570-45c7-9830-acf82a204b1b;52575;27849
bfcbb4b5-5906-4146-a8b9-d5b1137c1a9b;53801;18955
3eebe4bf-527f-4112-a8ba-ed8c02ce4d45;50825;18333
828b0abd-3103-4d9d-8b42-636a6e71a536;51072;14926
87c84244-6b37-4ca3-8a96-ad0d1082bd8e;65439;17660
26fd1f49-b4c7-4a30-a437-113c94f1f57a;46024;20173
748308d8-2bf8-44c2-b11f-3fd68a324b5a;45625;14948
8527ca8d-7c10-4664-8044-04cdc68f15d8;65099;20703
05c68397-b656-456c-a06a-752f8c54d623;38925;15383
d59af8ab-755c-436a-8b68-dc1eae27541b;44093;15220
468a884e-3c5b-432a-9604-79a4b06a119d;47920;20340
cb1332dc-370a-48a9-a98b-18118d417e23;48194;26710
213e603c-2966-49a5-9ba6-6c3317f66e8c;43761;17756
56252aaa-91ea-4864-9bce-2157ea01695f;38084;23572
e7358a75-a18a-442b-929d-f817db646f95;35489;27480
a6e9fc29-4797-47bd-9863-9556c3942fe6;39374;10216
2f0e18b2-8988-4162-92f3-936216a51e6e;45901;24128
413d5dd5-2d8e-46da-bdcf-41471eaed197;34145;13852
9014a24d-396a-4833-a496-3fc779b39960;43857;16940
e7449444-5195-41ea-9b61-750a41bff55b;42960;23925
f99db03c-9cea-42a0-90be-87ebe6eeb5dc;58080;28316
e48432cf-bdef-4918-b9b1-392bd56632bd;30219;14562
da7fbfca-f2df-47e9-ac7a-2eecc0fe0e89;48508;17419
8641b8ca-9d68-4608-b487-0249c1c233cf;66589;20321
1bb79b05-8ae9-47d4-8cb4-bbc0453bbf16;65014;24073
df9eabed-439b-4b5d-bfd8-1bf2cded9b8e;34826;17067
6e6a7aab-912d-454a-b722-9923132ab9e8;31228;17429
5d9ec8b2-4dde-48ab-beee-2ac268b40d56;64701;25449
b629a63b-e0db-4f60-bd7f-1500dc6223ce;61036;20702
0437cdb4-86bc-4575-a563-280372fff628;30473;22614
05097446-5443-4874-b918-e31f94c7bc38;35400;16173
31194203-8941-4ab1-856b-1b545fae06bf;69779;14894
76ae226f-f14d-429e-8b6a-d1c817fb02f5;30911;16491
9f91b22d-6d6d-4c80-af15-a1b349641bf9;38982;25151
1c6642dd-642d-4bad-bc60-6205429e2e48;44288;29669
f778357d-f438-4f18-be93-006dd90971f2;56895;21068
faf4675f-abea-4cce-b87d-0b5b68633458;50319;25911
2e4cac8b-501a-4b3a-98ea-554a463cf91b;68432;28683
d27ea899-03ea-4665-b065-97a5795d8bbd;67537;12081
00bc67c8-1894-4565-98c4-5e4e4939a467;64996;13942
22303a91-eecd-4d66-99a3-55772a70ff4f;60701;12869
4d6747eb-d9d6-48fc-ad39-87684657b457;66082;22189
ce4353b6-782a-4c56-8364-d763455d3a28;31953;26606
b1fe3e1a-7bda-4d25-9e16-c0d20cdfd20a;46786;15483
0c313e01-7c05-4814-8714-25d842023193;62932;25251
c49b2873-36da-453d-8bbc-1927fa7f4686;31803;22159
ced64f51-a88f-4a22-bb2e-0f4e0658d005;32760;26239
5493f309-56ac-447c-aec1-064bdc83ad97;39348;25713
a0d33f3f-e481-4783-9828-d5e3258a1666;51605;25794
d06449ab-c361-4930-9103-4be861992aab;34958;18468
201c2c65-2870-430b-8431-a167e04c28ea;41660;26440
1affa9c9-0bd4-41d3-bc8f-c9d7f172f4d7;69063;11901
1880f0f1-9193-4eb0-ac44-f161ad6de1aa;57860;16511
39207702-1081-4b0b-ae0b-befac1ecf29c;53863;12741
da17f44c-9590-455d-bede-6adb59bd401b;39324;14133
31239078-880d-4589-8884-af831a0116c4;41127;14148
7d5c8b22-912d-4412-9ab5-da97cd9609db;68318;23850
df056ab5-1250-47fd-8c3b-959c717aa9ae;42800;19280
90b39736-b1ac-4bfc-ad55-9447ba23ea73;58351;18335
99b6722f-19f4-400c-8d45-b0b31edca828;45655;12814
b5126b75-054d-478f-bc60-08f32e066d66;40939;16816
64b1cf71-a13a-48fe-91bb-266527c51b2c;60360;21052
2eca2181-81a1-4fb6-91c2-076026c24591;34073;16172
bbc90c56-dc44-44c1-84d0-9f920562d2cd;37622;12124
f63449fe-adbc-4258-8fce-98f7c7d94c8e;66276;16423
2fe6a225-57ff-453c-8243-319e1a9d94e5;48235;15977
3734165c-9c4b-43de-8be2-4ce367443583;38388;21739
6f86370d-93ba-4236-aa15-94d21806417c;63620;20688
01aa5141-990e-4e90-925a-feb91cb077f7;60032;21080
e28d170a-d61b-4f2a-aaa7-bb0953d3e161;42047;26481
30becbf9-95cb-444d-97db-1763ec89050f;51617;25683
ae078783-e64f-4b4c-b5d1-c9193844eec9;56146;16385
644cb995-37e2-4965-b614-23ada510b3ad;43059;13017
d86d8e99-1cf1-44f6-8e9b-494bb31ca72c;37902;21920
00ed6cc4-30b3-4282-9c52-28a4df1f1d90;35199;22005
c95dcdbb-4331-4e52-9631-ae860296c0d0;46749;26426
9956dd2a-55ce-4525-89d8-6c70eb21fb94;32507;18636
58311454-bcf7-41d4-bb55-eff9383695ce;38714;14471
cd3431c2-879a-472a-8ee7-4bd5eed0fb49;58179;20990
47ae5f14-3ebf-465b-a428-ce52296d25fb;31203;16022
5d5f9e06-eabc-4baf-bc2a-0145862a2e7c;62502;13915
d43a86bc-22c7-40c7-863b-ceb376817290;34419;27221
80cf7180-819d-4408-b47c-0127772bd7cb;45914;25394
ae6447db-fecb-4b69-85c2-af374fc80b14;64194;14430
e3da6151-1e1a-42f3-a44d-7861ce6cc6dc;40956;16142
e77194e0-e9ce-4949-a7f3-96f4670e3388;40164;25066
d5039f52-80f0-435d-8d19-996843e991b8;60173;18813
370e8069-637f-40ad-8910-3d8a9a8e348c;69744;19063
7b363078-2779-4546-b3c5-feed8e12a647;53740;10540
23d3d236-3c82-463e-994a-32c53110c894;47174;29970
c137e604-308e-4b89-85b3-145484cd59bc;61508;23740
7ebb0843-81e2-44f3-8cbd-3c457fb76ad9;30774;14669
07e5e4bf-8ebb-4cd2-9f4b-6903e25d89fb;63022;15397
b795ee5a-7a9c-45de-83d5-a36c354b8ea4;42022;10231
471e1aaf-f694-4078-a6ac-0d618c620903;55926;24978
15e062f3-85b8-4a99-8594-438dd530feef;53359;25897
742cd4e9-bdfa-4211-8879-cad0d7548043;46295;19866
037adb47-d1e7-4e1b-bfa4-bf7e4980c19b;68524;15803
1977dd7d-bf3b-4151-9ac9-ff098ed7831a;64746;29562
3f3c33d2-965c-4da2-b8fd-b3f09136ef9d;37819;16644
82d6d076-e37c-4cb0-898b-2f70d1d1d116;57865;28920
b9f889d1-658a-4043-ad1e-40e9d581b35a;52297;23087
b2e271a5-ffb2-4617-b4fa-804eb3435c95;52424;24829
02526f77-1008-40b0-8f06-5f256fdfab5b;38422;23056
26c91460-c403-4133-a095-657c76f9fc7c;59898;27246
78f9a5d9-1646-46c5-bdcb-ebf39fc88587;42467;29244
d2c8b6b6-852a-48e1-aeff-7972beb567b8;58151;23704
a7aa5cd5-c78c-4fa4-9998-412807517009;56631;27758
76e31382-4bcd-48c1-bc93-b79fe3fdf244;64891;14872
1a3d02e8-255b-4c4e-95b2-a37b59cdd9b1;42273;24400
5d09279e-dde4-41e0-9e70-c314c54bb71d;32801;18784
1f949bfc-29c2-446d-9aee-2697b190bf75;56816;26003
91fb0cfa-c7c9-4c67-ad9f-51d46a340776;61091;25884
0990affa-ed5b-404c-987d-9b9152bacf00;51451;21543
f8db5c84-e2d1-4406-9c79-054c5327ec7d;51913;26805
4fadec6d-4203-4baa-9615-951291dbf7e4;34606;25203
8f60b805-abaf-425b-a335-108ffff53c17;40383;27899
a1edefaa-6f88-4f1d-b68b-8943ff1af967;53728;14022
80387a14-1114-4f5b-afc6-9e04b4cf172c;40815;27997
3db2b42e-5674-4bde-8f39-eb12be168a57;68507;23182
212e49db-c965-4f4c-8cc8-c533552a8bae;38290;20675
64d518bd-7943-47ad-b2ac-854b02c5054d;60120;29469
b4527d97-d17e-42b6-b88e-8610a4c0fed0;31681;10159
4e4ccfae-f781-44cd-bbc5-482a86e36506;39996;21538
90d79fc1-ed07-4d59-8057-0adeaec4dc32;41518;12536
83f7dffa-0333-4cb2-a656-a54114946407;59458;20210
4d211966-e1cb-4eda-868c-0069b02802a5;67154;19741
61380f35-2b20-4861-a640-14d9532bb4d6;30898;15273
ac294c96-1dda-4b24-b9d2-c0894e64e9fe;53929;24396
c73c41d8-c50e-4ee8-8d11-f422cf437ddf;32190;21667
73bfb313-102e-4172-a0eb-557ceddf4eb8;55949;26752
9ece3c3d-4b47-4a81-b359-868f6bade338;42513;25666
4ef0ea69-85dc-4a36-9fb5-2b140ffc6f9c;56482;25537
0e4da3d2-f924-4af4-a6ce-f481cc15e141;51502;21552
5f48a532-6d34-4c7b-b8ec-0e877db5e482;38106;25414
3561493d-5433-4f75-9a49-743657e4e28d;58515;26964
27239f6a-eaa5-44fd-853c-a0d9b15ee833;41528;10164
b1da6252-c5e3-476c-919d-866886fc45f4;48457;22730
